,id,organization_id,name,type,age,gender,size,city,state,url
709,70489068.0,KS64,Jack,Dog,Adult,Male,Large, Yuma, AZ,https://www.petfinder.com/dog/jack-70489068/ks/wichita/kansas-humane-society-of-wichita-ks64/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
710,70489061.0,MI1134,Sumo,Dog,Baby,Male,Large, Mount Rainier , MD,https://www.petfinder.com/dog/sumo-70489061/mi/davisburg/four-paws-kitty-rescue-mi1134/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
711,70489059.0,FL761,Nova,Dog,Young,Female,Medium, Prineville, OR,https://www.petfinder.com/dog/nova-70489059/fl/shady-hills/humane-society-of-pasco-county-inc-fl761/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
712,70489058.0,AB142,Thor,Dog,Baby,Male,Large, Prescott, AZ,https://www.petfinder.com/dog/thor-70489058/ab/didsbury/ruff-start-rescue-society-ab142/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
713,70489057.0,MI1134,Sawyer,Dog,Baby,Male,Large, Grass Valley, CA,https://www.petfinder.com/dog/sawyer-70489057/mi/davisburg/four-paws-kitty-rescue-mi1134/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
714,70473717.0,OH771,Mini Rosie ,Dog,Baby,Female,Small, Port Coquitlam, BC,https://www.petfinder.com/dog/mini-rosie-70473717/oh/antwerp/team-rover-oh771/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
715,70489056.0,TX2761,Sammi,Dog,Adult,Male,Large, Didsbury, AB,https://www.petfinder.com/dog/sammi-70489056/tx/pflugerville/jack-jacks-pack-street-dog-rescue-tx2761/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
716,70489055.0,CA2812,Brownie,Dog,Adult,Male,Large, Chalfont, PA,https://www.petfinder.com/dog/brownie-70489055/ca/hornbrook/pitbulls-and-professionals-inc-ca2812/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
717,70489054.0,IN427,heaven,Dog,Baby,Female,Medium, Brooklyn, NY,https://www.petfinder.com/dog/heaven-70489054/in/marion/marion-animal-care-and-control-in427/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
718,70489053.0,MI1134,Steel,Dog,Baby,Male,Large, Brooklyn, NY,https://www.petfinder.com/dog/steel-70489053/mi/davisburg/four-paws-kitty-rescue-mi1134/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
719,70489051.0,ID155,Mia,Dog,Adult,Female,Small, Rocky Mount, VA,https://www.petfinder.com/dog/mia-70489051/wa/snohomish/freedom-bound-hounds-id155/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
720,70489050.0,KY481,Valhalla,Dog,Adult,Female,Large, Rocky Mount, VA,https://www.petfinder.com/dog/valhalla-70489050/ky/lexington/lexington-pit-crew-ky481/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
721,70489045.0,MI1134,Sam,Dog,Baby,Male,Large, Clearwater, FL,https://www.petfinder.com/dog/sam-70489045/mi/davisburg/four-paws-kitty-rescue-mi1134/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
722,70489040.0,PA524,Lilly,Dog,Adult,Female,Small, Tempe, AZ,https://www.petfinder.com/dog/lilly-70489040/pa/richboro/royces-rescue-pa524/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
723,70489038.0,CA2483,Lila,Dog,Baby,Female,Large, Tempe, AZ,https://www.petfinder.com/dog/lila-70489038/ca/encinitas/friends-of-snap-ca2483/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
724,70489037.0,IN427,garlic,Dog,Baby,Male,Medium, Red Deer, AB,https://www.petfinder.com/dog/garlic-70489037/in/marion/marion-animal-care-and-control-in427/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
725,70489034.0,CA2483,Lily,Dog,Baby,Female,Large, Fort Wayne, IN,https://www.petfinder.com/dog/lily-70489034/ca/encinitas/friends-of-snap-ca2483/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
726,70489004.0,PA1146,MERRY,Cat,Adult,Female,Large, Fort Wayne, IN,https://www.petfinder.com/cat/merry-70489004/pa/pittsburgh/save-our-strays-inc-pa1146/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
727,70489032.0,PA1144,Eclair,Cat,Baby,Female,Small, Fort Wayne, IN,https://www.petfinder.com/cat/eclair-70489032/pa/chalfont/a-better-life-pa1144/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
728,70489031.0,AB142,Austin,Dog,Young,Male,Small, Fort Wayne, IN,https://www.petfinder.com/dog/austin-70489031/ab/didsbury/ruff-start-rescue-society-ab142/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
729,70489028.0,CA2467,REGGIE,Dog,Baby,Male,Large, Fort Wayne, IN,https://www.petfinder.com/dog/reggie-70489028/ca/morgan-hill/all-animal-rescue-and-friends-aarf-ca2467/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
730,70489027.0,CA2483,Hendrix,Dog,Baby,Male,Large, Fort Wayne, IN,https://www.petfinder.com/dog/hendrix-70489027/ca/encinitas/friends-of-snap-ca2483/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
731,70489020.0,CA190,Quinton,Dog,Adult,Male,Medium, Williston, VT,https://www.petfinder.com/dog/quinton-70489020/ca/escondido/san-diego-humane-society-escondido-campus-ca190/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
732,70489021.0,CA190,Whiskey Sour,Dog,Adult,Male,Medium, New Orleans, LA,https://www.petfinder.com/dog/whiskey-sour-70489021/ca/escondido/san-diego-humane-society-escondido-campus-ca190/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
733,70489023.0,CA190,Buzz,Cat,Young,Male,Medium, Poughkeepsie, NY,https://www.petfinder.com/cat/buzz-70489023/ca/escondido/san-diego-humane-society-escondido-campus-ca190/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
734,70489025.0,CA190,Xenophone,Dog,Young,Male,Medium, Walled Lake, MI,https://www.petfinder.com/dog/xenophone-70489025/ca/escondido/san-diego-humane-society-escondido-campus-ca190/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
735,70489018.0,MN351,Harry,Cat,Adult,Male,Medium, Walled Lake, MI,https://www.petfinder.com/cat/harry-70489018/mn/zimmerman/arrows-heart-animal-rescue-mn351/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
736,70489016.0,WI53,Gatsby,Cat,Adult,Male,Medium, Walled Lake, MI,https://www.petfinder.com/cat/gatsby-70489016/wi/jefferson/humane-society-of-jefferson-county-inc-wi53/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
737,70489012.0,WI53,Josie,Cat,Young,Female,Medium, Indianapolis, IN,https://www.petfinder.com/cat/josie-70489012/wi/jefferson/humane-society-of-jefferson-county-inc-wi53/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
738,70489013.0,WI53,Myrrh,Cat,Adult,Male,Medium, Indianapolis, IN,https://www.petfinder.com/cat/myrrh-70489013/wi/jefferson/humane-society-of-jefferson-county-inc-wi53/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
739,70489015.0,WI53,Jackie Chan,Cat,Adult,Male,Medium, Asheville, NC,https://www.petfinder.com/cat/jackie-chan-70489015/wi/jefferson/humane-society-of-jefferson-county-inc-wi53/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
740,70489009.0,IN427,diesel,Dog,Baby,Male,Medium, Asheville, NC,https://www.petfinder.com/dog/diesel-70489009/in/marion/marion-animal-care-and-control-in427/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
741,70489010.0,WI53,Romiett,Cat,Young,Female,Medium, Asheville, NC,https://www.petfinder.com/cat/romiett-70489010/wi/jefferson/humane-society-of-jefferson-county-inc-wi53/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
742,70489011.0,WI53,Lager,Cat,Baby,Male,Medium, Asheville, NC,https://www.petfinder.com/cat/lager-70489011/wi/jefferson/humane-society-of-jefferson-county-inc-wi53/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
743,70489008.0,MN351,Wanda,Cat,Adult,Female,Medium, Asheville, NC,https://www.petfinder.com/cat/wanda-70489008/mn/zimmerman/arrows-heart-animal-rescue-mn351/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
744,70489007.0,GA461,Adalee,Dog,Young,Female,Medium, Asheville, NC,https://www.petfinder.com/dog/adalee-70489007/ga/barnesville/saving-georgia-dogs-rescue-ga461/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
745,70489006.0,VT85,Ranger,Dog,Baby,Male,Large, Asheville, NC,https://www.petfinder.com/dog/ranger-70489006/vt/williston/vermont-english-bulldog-rescue-vt85/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
746,70489005.0,WA728,Murphy,Dog,Young,Female,Medium, Asheville, NC,https://www.petfinder.com/dog/murphy-70489005/wa/puyallup/casa-dog-wa728/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
747,70488996.0,CA39,Canto,Dog,Young,Male,Medium, Asheville, NC,https://www.petfinder.com/dog/canto-70488996/ca/burlingame/peninsula-humane-society-and-spca-ca39/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
748,70488994.0,GA461,Pauley ,Dog,Young,Male,Medium, Asheville, NC,https://www.petfinder.com/dog/pauley-70488994/ga/barnesville/saving-georgia-dogs-rescue-ga461/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
749,70488986.0,CA387,PUMPKIN,Cat,Baby,Male,Small, Pilot Point, TX,https://www.petfinder.com/cat/pumpkin-70488986/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
750,70488987.0,CA387,BANDIT,Cat,Baby,Male,Small, Rustburg, VA,https://www.petfinder.com/cat/bandit-70488987/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
751,70488988.0,CA387,JOE COOL,Cat,Baby,Male,Small, Rustburg, VA,https://www.petfinder.com/cat/joe-cool-70488988/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
752,70488989.0,CA387,LILITH,Cat,Young,Female,Small, Rustburg, VA,https://www.petfinder.com/cat/lilith-70488989/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
753,70488990.0,CA387,RALPHY,Dog,Senior,Male,Large, Derwood, MD,https://www.petfinder.com/dog/ralphy-70488990/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
754,70488991.0,CA387,AVA,Cat,Young,Female,Small, Derwood, MD,https://www.petfinder.com/cat/ava-70488991/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
755,70488992.0,CA387,COWBOY,Cat,Baby,Male,Small, Derwood, MD,https://www.petfinder.com/cat/cowboy-70488992/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
756,70488993.0,CA387,GRACE,Dog,Young,Female,Medium, Derwood, MD,https://www.petfinder.com/dog/grace-70488993/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
757,70488985.0,CA387,EZRA,Cat,Young,Male,Small, Derwood, MD,https://www.petfinder.com/cat/ezra-70488985/ca/point-richmond/the-milo-foundation-ca387/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
758,70488984.0,GA461,Dafnee,Dog,Young,Female,Medium, Derwood, MD,https://www.petfinder.com/dog/dafnee-70488984/ga/barnesville/saving-georgia-dogs-rescue-ga461/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
759,70488979.0,CO441,Aspen,Dog,Baby,Female,Medium, Melbourne, FL,https://www.petfinder.com/dog/aspen-70488979/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
760,70488980.0,CO441,Roberta,Dog,Adult,Female,Medium, Littlerock, CA,https://www.petfinder.com/dog/roberta-70488980/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
761,70488981.0,CO441,Broc,Dog,Young,Male,Medium, Mount Rainier , MD,https://www.petfinder.com/dog/broc-70488981/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
762,70488982.0,CO441,Jenny,Dog,Baby,Female,Medium, McKinleyville, CA,https://www.petfinder.com/dog/jenny-70488982/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
763,70488972.0,CO441,Wren,Dog,Adult,Female,Medium, Oceanside, CA,https://www.petfinder.com/dog/wren-70488972/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
764,70488973.0,CO441,Lark,Dog,Adult,Female,Medium, Oceanside, CA,https://www.petfinder.com/dog/lark-70488973/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
765,70488975.0,CO441,Cece,Dog,Young,Female,Medium, Raleigh, NC,https://www.petfinder.com/dog/cece-70488975/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
766,70488977.0,CO441,Crystal,Dog,Baby,Female,Medium, Raleigh, NC,https://www.petfinder.com/dog/crystal-70488977/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
767,70488978.0,CO441,Quest,Dog,Baby,Male,Small, Raleigh, NC,https://www.petfinder.com/dog/quest-70488978/co/windsor/big-bones-canine-rescue-co441/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
768,70488969.0,ON350,Louis,Dog,Adult,Male,Medium, Raleigh, NC,https://www.petfinder.com/dog/louis-70488969/on/bancroft/home-again-on350/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
769,70488968.0,OH926,ZACK,Cat,Adult,Male,Medium, Raleigh, NC,https://www.petfinder.com/cat/zack-70488968/oh/carroll/creature-comforts-oh926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
770,70488967.0,MI935,Devon,Dog,Adult,Male,Small, Raleigh, NC,https://www.petfinder.com/dog/devon-70488967/mi/garden-city/p-dot-oe-dot-t-animal-rescue-mi935/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
771,70488966.0,FL1569,THE MARVELOUS MISS MAYA,Dog,Young,Female,Medium, Raleigh, NC,https://www.petfinder.com/dog/the-marvelous-miss-maya-70488966/tx/santa-fe/shar-pei-nation-rescue-inc-fl1569/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
772,70488964.0,FL761,Whizzie,Dog,Adult,Male,Small, Gautier, MS,https://www.petfinder.com/dog/whizzie-70488964/fl/shady-hills/humane-society-of-pasco-county-inc-fl761/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
773,70488959.0,NM59,Julien,Cat,Baby,Female,Small, Gautier, MS,https://www.petfinder.com/cat/julien-70488959/nm/albuquerque/animal-humane-new-mexico-nm59/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
774,70488961.0,NM59,Keroppi,Cat,Young,Male,Medium, San Jose, CA,https://www.petfinder.com/cat/keroppi-70488961/nm/albuquerque/animal-humane-new-mexico-nm59/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
775,70488957.0,OR138,Eva,Cat,Baby,Female,Medium, San Jose, CA,https://www.petfinder.com/cat/eva-70488957/or/grants-pass/josephine-county-animal-shelter-or138/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
776,70488956.0,TX2730,Tina (TX),Dog,Young,Female,Small, San Jose, CA,https://www.petfinder.com/dog/tina-tx-70488956/il/lombard/twilight-tails-tx2730/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
777,70488955.0,AZ110,Joey,Cat,Adult,Male,Small, San Jose, CA,https://www.petfinder.com/cat/joey-70488955/az/yuma/humane-society-of-yuma-az110/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
778,70488952.0,AZ110,Nickel,Dog,Adult,Male,Large, San Jose, CA,https://www.petfinder.com/dog/nickel-70488952/az/yuma/humane-society-of-yuma-az110/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
779,70488953.0,AZ110,L.B. (Little Bull),Dog,Senior,Male,Small, Modesto, CA,https://www.petfinder.com/dog/l-dot-b-little-bull-70488953/az/yuma/humane-society-of-yuma-az110/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
780,70488954.0,AZ110,Baby 2,Cat,Baby,Female,Small, Modesto, CA,https://www.petfinder.com/cat/baby-2-70488954/az/yuma/humane-society-of-yuma-az110/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
781,70488951.0,MD492,Nacho & Jimmy,Cat,Baby,Male,Medium, San Jose, CA,https://www.petfinder.com/cat/nacho-and-jimmy-70488951/md/mount-rainier/a-cats-life-rescue-md492/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
782,70488950.0,OR23,ROZ,Dog,Baby,Female,Medium, San Jose, CA,https://www.petfinder.com/dog/roz-70488950/or/prineville/the-humane-society-of-the-ochocos-or23/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
783,70479993.0,AZ89,KIT,Cat,Adult,Male,Medium, San Jose, CA,https://www.petfinder.com/cat/kit-70479993/az/prescott/miss-kittys-cat-house-az89/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
784,70488949.0,CA1571,Woody & Buzz,Cat,Young,Male,Medium, San Jose, CA,https://www.petfinder.com/cat/woody-and-buzz-70488949/ca/grass-valley/sammies-friends-animal-shelter-ca1571/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
785,70488947.0,ON676,Carlin,Dog,Young,Male,Small, San Jose, CA,https://www.petfinder.com/dog/carlin-70488947/bc/port-coquitlam/adopt-korean-rescue-on676/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
786,70488946.0,AB142,Mimi,Dog,Adult,Female,Small, Reston, VA,https://www.petfinder.com/dog/mimi-70488946/ab/didsbury/ruff-start-rescue-society-ab142/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
787,70488945.0,PA1144,Stewie,Cat,Adult,Male,Medium, Camarillo, CA,https://www.petfinder.com/cat/stewie-70488945/pa/chalfont/a-better-life-pa1144/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
788,70488943.0,NY1463,Quentin,Dog,Adult,Male,Small, Camarillo, CA,https://www.petfinder.com/dog/quentin-70488943/ny/brooklyn/hearts-and-bones-rescue-ny-ny1463/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
