,id,organization_id,state,name,type,age,gender,size,url
1522,70487722,TX309,TX,Whiskey,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/whiskey-70487722/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1523,70487723,TX309,TX,Shenzi,Cat,Adult,Male,Large,https://www.petfinder.com/cat/shenzi-70487723/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1524,70487724,TX309,TX,Banzi,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/banzi-70487724/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1525,70487726,TX309,TX,Ube,Dog,Adult,Male,Small,https://www.petfinder.com/dog/ube-70487726/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1526,70487725,TX309,TX,Rico,Dog,Adult,Male,Large,https://www.petfinder.com/dog/rico-70487725/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1527,70487717,TX309,TX,Nena,Cat,Adult,Female,Small,https://www.petfinder.com/cat/nena-70487717/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1528,70487718,TX309,TX,Cuddles,Cat,Adult,Female,Large,https://www.petfinder.com/cat/cuddles-70487718/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1529,70487727,TX309,TX,Nina,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/nina-70487727/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1530,70487728,TX309,TX,Agate,Cat,Adult,Male,Large,https://www.petfinder.com/cat/agate-70487728/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1531,70487713,TX38,TX,Dobbie,Dog,Baby,Male,Small,https://www.petfinder.com/dog/dobbie-70487713/tx/bryan/aggieland-humane-society-tx38/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1532,70487715,TX112,TX,Hermione,Cat,Baby,Female,Small,https://www.petfinder.com/cat/hermione-70487715/tx/irving/dfw-humane-society-tx112/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1533,70487714,TX38,TX,Daisy,Cat,Baby,Female,Small,https://www.petfinder.com/cat/daisy-70487714/tx/bryan/aggieland-humane-society-tx38/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1534,70487712,TX38,TX,55155337,Dog,Adult,Male,Small,https://www.petfinder.com/dog/55155337-70487712/tx/bryan/aggieland-humane-society-tx38/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1535,70487716,TX112,TX,Bellatrix,Cat,Baby,Female,Small,https://www.petfinder.com/cat/bellatrix-70487716/tx/irving/dfw-humane-society-tx112/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1536,70487708,OH177,OH,Freya (Photos 1/22/2024),Dog,Young,Female,Medium,https://www.petfinder.com/dog/freya-photos-1-22-2024-70487708/oh/marietta/humane-society-of-the-ohio-valley-oh177/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1537,70487685,UT28,UT,Reji,Dog,Adult,Male,Small,https://www.petfinder.com/dog/reji-70487685/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1538,70487692,UT28,UT,Ham Sandwich,Cat,Baby,Female,Small,https://www.petfinder.com/cat/ham-sandwich-70487692/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1539,70487691,UT28,UT,Tiger lily,Dog,Baby,Male,Small,https://www.petfinder.com/dog/tiger-lily-70487691/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1540,70487689,UT28,UT,Tuna Sandwich,Cat,Baby,Female,Small,https://www.petfinder.com/cat/tuna-sandwich-70487689/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1541,70487686,UT28,UT,Turkey Sandwich,Cat,Baby,Female,Small,https://www.petfinder.com/cat/turkey-sandwich-70487686/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1542,70487687,UT28,UT,Romneya,Dog,Baby,Female,Small,https://www.petfinder.com/dog/romneya-70487687/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1543,70487690,UT28,UT,Peony,Dog,Baby,Female,Small,https://www.petfinder.com/dog/peony-70487690/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1544,70487680,UT28,UT,Lavender,Dog,Baby,Female,Small,https://www.petfinder.com/dog/lavender-70487680/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1545,70487684,UT28,UT,Peach,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/peach-70487684/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1546,70487679,UT28,UT,Chika,Cat,Baby,Female,Medium,https://www.petfinder.com/cat/chika-70487679/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1547,70487678,UT28,UT,Leif,Dog,Adult,Male,Large,https://www.petfinder.com/dog/leif-70487678/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1548,70487681,UT28,UT,Puma,Cat,Senior,Male,Extra Large,https://www.petfinder.com/cat/puma-70487681/ut/murray/humane-society-of-utah-ut28/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1549,70487676,TX993,TX,Ava,Dog,Adult,Female,Large,https://www.petfinder.com/dog/ava-70487676/tx/georgetown/williamson-county-regional-animal-shelter-tx993/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1550,70487675,CA2661,CA,Archie A2120466,Dog,Baby,Male,Small,https://www.petfinder.com/dog/archie-a2120466-70487675/ca/mission-hills/paws-for-life-k9-rescue-ca2661/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1551,70487672,VA126,VA,Shine Bright Like A Diamond,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/shine-bright-like-a-diamond-70487672/va/richmond/richmond-animal-care-and-control-va126/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1552,70487673,VA126,VA,Plunging Neck Line,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/plunging-neck-line-70487673/va/richmond/richmond-animal-care-and-control-va126/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1553,70487626,MI296,MI,Susie,Dog,Adult,Female,Small,https://www.petfinder.com/dog/susie-70487626/mi/grand-rapids/kent-county-animal-shelter-mi296/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1554,70487627,MI296,MI,Blue,Dog,Adult,Male,Large,https://www.petfinder.com/dog/blue-70487627/mi/grand-rapids/kent-county-animal-shelter-mi296/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1555,70487623,GA335,GA,Colby Jack,Cat,Young,Male,Medium,https://www.petfinder.com/cat/colby-jack-70487623/ga/atlanta/lifeline-animal-project-ga335/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1556,70487619,IN190,IN,Callie,Cat,Adult,Female,Large,https://www.petfinder.com/cat/callie-70487619/in/evansville/vanderburgh-humane-society-in190/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1557,70487620,IN190,IN,Pattycake,Cat,Adult,Female,Large,https://www.petfinder.com/cat/pattycake-70487620/in/evansville/vanderburgh-humane-society-in190/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1558,70487621,IN190,IN,Emma,Cat,Baby,Female,Small,https://www.petfinder.com/cat/emma-70487621/in/evansville/vanderburgh-humane-society-in190/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1559,70487622,IN190,IN,Mister Gold,Cat,Baby,Male,Small,https://www.petfinder.com/cat/mister-gold-70487622/in/evansville/vanderburgh-humane-society-in190/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1560,70487617,TX571,TX,Valentino,Dog,Baby,Male,Small,https://www.petfinder.com/dog/valentino-70487617/tx/lake-jackson/spca-of-brazoria-county-tx571/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1561,70487616,IN94,IN,Champagne,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/champagne-70487616/in/mishawaka/humane-society-of-st-joseph-county-in94/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1562,70487614,NY359,NY,Ari,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/ari-70487614/ny/wantagh/town-of-hempstead-animal-shelter-ny359/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1563,70487615,NY359,NY,TNR-Sass,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/tnr-sass-70487615/ny/wantagh/town-of-hempstead-animal-shelter-ny359/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1564,70487598,PA110,PA,Hurley ,Dog,Young,Male,Large,https://www.petfinder.com/dog/hurley-70487598/pa/media/providence-animal-center-pa110/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1565,70487603,GA926,GA,Peppa 12-0621,Dog,Baby,Female,Small,https://www.petfinder.com/dog/peppa-12-0621-70487603/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1566,70487599,GA926,GA,Poppet 12-0620,Dog,Baby,Female,Small,https://www.petfinder.com/dog/poppet-12-0620-70487599/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1567,70487613,GA926,GA,Pippy 12-0622,Dog,Baby,Female,Small,https://www.petfinder.com/dog/pippy-12-0622-70487613/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1568,70487601,GA926,GA,Pierce 12-0624,Dog,Baby,Male,Small,https://www.petfinder.com/dog/pierce-12-0624-70487601/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1569,70487602,GA926,GA,Sadie Noel 12-0632,Dog,Young,Female,Medium,https://www.petfinder.com/dog/sadie-noel-12-0632-70487602/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1570,70487610,GA926,GA,Peewee 12-0627,Dog,Baby,Male,Small,https://www.petfinder.com/dog/peewee-12-0627-70487610/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1571,70487600,GA926,GA,Penelope 12-0616,Dog,Baby,Female,Small,https://www.petfinder.com/dog/penelope-12-0616-70487600/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1572,70487612,GA926,GA,Parker 12-0623,Dog,Baby,Male,Small,https://www.petfinder.com/dog/parker-12-0623-70487612/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1573,70487609,GA926,GA,Puddin 12-0618,Dog,Baby,Female,Small,https://www.petfinder.com/dog/puddin-12-0618-70487609/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1574,70487607,GA926,GA,Pandora 12-0617,Dog,Baby,Female,Small,https://www.petfinder.com/dog/pandora-12-0617-70487607/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1575,70487606,GA926,GA,Piggy 12-0619,Dog,Baby,Female,Small,https://www.petfinder.com/dog/piggy-12-0619-70487606/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1576,70487608,GA926,GA,Preston 12-0625,Dog,Baby,Male,Small,https://www.petfinder.com/dog/preston-12-0625-70487608/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1577,70487593,GA423,GA,55155733,Dog,Adult,Male,Small,https://www.petfinder.com/dog/55155733-70487593/ga/chamblee/dekalb-county-animal-services-ga423/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1578,70487594,GA423,GA,Laila,Dog,Baby,Female,Small,https://www.petfinder.com/dog/laila-70487594/ga/chamblee/dekalb-county-animal-services-ga423/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1579,70487592,GA423,GA,IN FOSTER,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/in-foster-70487592/ga/chamblee/dekalb-county-animal-services-ga423/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1580,70487589,GA973,GA,Sejanus,Dog,Baby,Male,Small,https://www.petfinder.com/dog/sejanus-70487589/ga/savannah/renegade-paws-rescue-ga973/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1581,70487591,GA973,GA,Coryo,Dog,Baby,Male,Small,https://www.petfinder.com/dog/coryo-70487591/ga/savannah/renegade-paws-rescue-ga973/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1582,70487590,GA973,GA,Tigris,Dog,Baby,Female,Small,https://www.petfinder.com/dog/tigris-70487590/ga/savannah/renegade-paws-rescue-ga973/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1583,70487588,GA973,GA,Covey,Dog,Baby,Male,Small,https://www.petfinder.com/dog/covey-70487588/ga/savannah/renegade-paws-rescue-ga973/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1584,70487587,GA973,GA,Lucy Gray,Dog,Baby,Female,Small,https://www.petfinder.com/dog/lucy-gray-70487587/ga/savannah/renegade-paws-rescue-ga973/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1585,70487585,NJ01,NJ,Ice,Dog,Young,Male,Medium,https://www.petfinder.com/dog/ice-70487585/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1586,70487584,IN32,IN,Ding,Cat,Young,Female,Medium,https://www.petfinder.com/cat/ding-70487584/in/martinsville/morgan-county-humane-society-in32/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1587,70487580,NH170,NH,Bobby & Virginia (BONDED PAIR),Cat,Baby,Male,Small,https://www.petfinder.com/cat/bobby-and-virginia-bonded-pair-70487580/nh/brentwood/spicy-cats-rescue-nh170/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1588,70487582,IL157,IL,Sunny,Cat,Senior,Male,Large,https://www.petfinder.com/cat/sunny-70487582/il/matteson/south-suburban-humane-society-il157/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1589,70487581,IL157,IL,Bricks,Dog,Young,Male,Medium,https://www.petfinder.com/dog/bricks-70487581/il/matteson/south-suburban-humane-society-il157/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1590,70487111,IL913,IL,Bashful,Dog,Baby,Female,Small,https://www.petfinder.com/dog/bashful-70487111/il/naperville/the-rescue-vets-il913/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1591,70487579,CA3092,CA,Abby,Dog,Baby,Female,Small,https://www.petfinder.com/dog/abby-70487579/ca/victorville/tonies-tails-ca3092/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1592,70487577,MI1108,MI,Xena,Dog,Young,Female,Large,https://www.petfinder.com/dog/xena-70487577/mi/holly/simple-girl-doggie-haven-mi1108/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1593,70487575,IN430,IN,Regis,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/regis-70487575/in/whiting/whiting-animal-control-in430/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1594,70487574,NY1379,NY,Mama Cat,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/mama-cat-70487574/ny/woodmere/alleykattz-rescue-ny1379/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1595,70487573,OK467,OK,Mila,Dog,Baby,Female,Large,https://www.petfinder.com/dog/mila-70487573/ok/okemah/animal-rescue-league-of-okemah-ok467/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1596,70487572,NH31,NH,Demetra,Cat,Baby,Female,Small,https://www.petfinder.com/cat/demetra-70487572/nh/stratham/nhspca-nh31/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1597,70487571,NH31,NH,Dave,Cat,Baby,Male,Small,https://www.petfinder.com/cat/dave-70487571/nh/stratham/nhspca-nh31/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1598,70487342,KY105,KY,White Kitty,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/white-kitty-70487342/ky/louisville/shamrock-pet-foundation-inc-ky105/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1599,70487564,CO91,CO,Pogo,Dog,Young,Male,Medium,https://www.petfinder.com/dog/pogo-70487564/co/golden/foothills-animal-shelter-co91/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1600,70487563,CO91,CO,Krinkle,Dog,Young,Female,Large,https://www.petfinder.com/dog/krinkle-70487563/co/golden/foothills-animal-shelter-co91/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1601,70487566,CO91,CO,Mark,Dog,Baby,Male,Small,https://www.petfinder.com/dog/mark-70487566/co/golden/foothills-animal-shelter-co91/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1602,70487562,CO91,CO,Chomper,Dog,Adult,Male,Small,https://www.petfinder.com/dog/chomper-70487562/co/golden/foothills-animal-shelter-co91/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1603,70487557,OH317,OH,Gerald,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/gerald-70487557/oh/dublin/colony-cats-and-dogs-oh317/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1604,70487556,OH317,OH,Whip or Will,Cat,Baby,Male,Medium,https://www.petfinder.com/cat/whip-or-will-70487556/oh/dublin/colony-cats-and-dogs-oh317/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
